0.0224124342203140,0.2375879138708115,0.0224124342203140
0.4375622570514679,0.1518247425556183,0.1518247425556183
0.4096194803714752,0.4096194803714752,0.6688382625579834
0.3530951738357544,0.0429051704704762,0.0429051704704762
0.1008783057332039,0.1008783057332039,0.3842799961566925
0.3046647608280182,0.1770184338092804,0.1770184338092804
0.0533238239586353,0.4266662895679474,0.0533238239586353
0.1509132385253906,0.1509132385253906,0.2851112186908722
0.1412717252969742,0.1412717252969742,0.4348888695240021
0.3867327570915222,0.2595344781875610,0.2595344781875610
0.3393492400646210,0.7590691447257996,0.3393492400646210
0.6028746962547302,0.3557485342025757,0.4383818805217743
0.0821610465645790,0.0821610465645790,0.6131619215011597
0.3176292181015015,0.1368761062622070,0.3692728579044342
0.6710773110389709,0.6762400865554810,0.6710773110389709
0.2083155512809753,0.6300010085105896,0.2083155512809753
0.4488363862037659,0.4199668765068054,0.4199668765068054
0.0252455268055201,0.1430570483207703,0.0252455268055201
0.2076120078563690,0.1798656582832336,0.1798656582832336
0.1468690037727356,0.3093904852867126,0.1468690037727356
0.0148730492219329,0.0148730492219329,0.5827402472496033
0.1946964263916016,0.0033463458530605,0.0033463458530605
0.2899492979049683,0.3591282069683075,0.2899492979049683
0.2080446034669876,0.2226867079734802,0.2080446034669876
0.2029907405376434,0.0664618313312531,0.0664618313312531
0.5483263731002808,0.5822714567184448,0.5483263731002808
0.1790693551301956,0.1790693551301956,0.5353970527648926
0.0460235960781574,0.0460235960781574,0.3354711830615997
0.7928835153579712,0.2727694213390350,0.7928835153579712
0.2191051989793777,0.2191051989793777,0.5757885575294495
0.0142162218689919,0.1886767745018005,0.0142162218689919
0.7007711529731750,0.2279257029294968,0.2279257029294968
0.3013108372688293,0.5392960906028748,0.3013108372688293
0.0559001341462135,0.0559001341462135,0.4692094027996063
0.2188150733709335,0.1116737797856331,0.1116737797856331
0.4365742206573486,0.3002124130725861,0.3002124130725861
0.3001208603382111,0.0435392856597900,0.4995035231113434
0.0310252048075199,0.0310252048075199,0.2134596109390259
0.0826563686132431,0.2622900009155273,0.0826563686132431
0.6448248028755188,0.2964186966419220,0.6448248028755188
0.0606500320136547,0.2422575354576111,0.0606500320136547
0.0049297483637929,0.0049297483637929,0.1736287027597427
0.2963486313819885,0.6500792503356934,0.2963486313819885
0.7549568414688110,0.0558773875236511,0.7306833863258362
0.6760755181312561,0.1016563847661018,0.1016563847661018
0.1958848685026169,0.1958848685026169,0.2961958646774292
0.1052811816334724,0.0943895950913429,0.1052811816334724
0.1668478995561600,0.1668478995561600,0.3351895213127136
0.2062071263790131,0.2062071263790131,0.4889644980430603
0.2933828234672546,0.1381944119930267,0.2147987484931946
0.1798944175243378,0.2003755867481232,0.1798944175243378
0.0049033006653190,0.5270981788635254,0.0049033006653190
0.2438578903675079,0.7407365441322327,0.2438578903675079
0.1164396181702614,0.1164396181702614,0.1250368952751160
0.1342104524374008,0.1342104524374008,0.2294361293315887
0.0007224111468531,0.0162654928863049,0.0007224111468531
0.4057465791702271,0.0074601820670068,0.2357928156852722
0.0784434452652931,0.1831534057855606,0.0784434452652931
0.3382186889648438,0.3410018086433411,0.3382186889648438
0.4167545735836029,0.1927508562803268,0.4167545735836029
0.0389487892389297,0.1400707811117172,0.0389487892389297
0.3107212781906128,0.3107212781906128,0.5229681134223938
0.2284502685070038,0.2284502685070038,0.4520297050476074
0.7013811469078064,0.2738049626350403,0.2738049626350403
0.1921532750129700,0.3100268840789795,0.1921532750129700
0.1992695182561874,0.2231847792863846,0.1992695182561874
0.0007034445297904,0.3110891282558441,0.0007034445297904
0.2507682144641876,0.4342372417449951,0.2507682144641876
0.1838267445564270,0.1838267445564270,0.2891798615455627
0.1131350547075272,0.1131350547075272,0.2361128181219101
0.5928099155426025,0.1145474985241890,0.1145474985241890
0.6127143502235413,0.6062471866607666,0.6062471866607666
0.0560094453394413,0.1949426382780075,0.0560094453394413
0.2142634540796280,0.2142634540796280,0.4420495033264160
0.1029206886887550,0.3075356483459473,0.1029206886887550
0.2669121623039246,0.2669121623039246,0.6643289923667908
0.1028532236814499,0.0126919606700540,0.1028532236814499
0.2593208849430084,0.0061596077866852,0.2593208849430084
0.3188665509223938,0.1743476390838623,0.1743476390838623
0.0210792552679777,0.1463274508714676,0.0210792552679777
0.0320138372480869,0.0320138372480869,0.2493640780448914
0.3612253367900848,0.4019283950328827,0.3612253367900848
0.0064586489461362,0.0013210343895480,0.0013210343895480
0.1664979904890060,0.5460035800933838,0.1664979904890060
0.1229263171553612,0.5310700535774231,0.1229263171553612
0.0339977741241455,0.0339977741241455,0.2925288975238800
0.0431514121592045,0.2425853461027145,0.0431514121592045
0.5250027775764465,0.5361556410789490,0.5250027775764465
0.3444151580333710,0.4021891057491302,0.3444151580333710
0.0231665764003992,0.0231665764003992,0.4709239304065704
0.6672562956809998,0.2604765892028809,0.2604765892028809
0.6079052090644836,0.1478725969791412,0.1478725969791412
0.1756228208541870,0.2758250534534454,0.1756228208541870
0.2160614132881165,0.2160614132881165,0.5189664959907532
0.1602129340171814,0.1791697293519974,0.1602129340171814
0.4016886055469513,0.3086386024951935,0.6774635910987854
0.5962733626365662,0.0889564752578735,0.0889564752578735
0.1757428050041199,0.5520064234733582,0.1757428050041199
0.2087579369544983,0.2087579369544983,0.3759022355079651
0.1880756020545959,0.0752248913049698,0.1170977428555489
